"X1","X2","bigram"
"games","giant","games giant"
"giant","protect","giant protect"
"protect","dominance","protect dominance"
"dominance","handheld","dominance handheld"
"handheld","gaming","handheld gaming"
"gaming","market","gaming market"
"market","nintendo","market nintendo"
"nintendo","media","nintendo media"
"media","adapter","media adapter"
"adapter","february","adapter february"
"february","japan","february japan"
"japan","nintendo","japan nintendo"
"nintendo","ds","nintendo ds"
"ds","successor","ds successor"
"successor","hugely","successor hugely"
"hugely","successful","hugely successful"
"successful","gameboy","successful gameboy"
"gameboy","handheld","gameboy handheld"
"handheld","game","handheld game"
"game","console","game console"
"console","sale","console sale"
"sale","japan","sale japan"
"japan","december","japan december"
"december","ds","december ds"
"ds","screens","ds screens"
"screens","touch","screens touch"
"touch","sensitive","touch sensitive"
"sensitive","onboard","sensitive onboard"
"onboard","shortrange","onboard shortrange"
"shortrange","wireless","shortrange wireless"
"wireless","link","wireless link"
"link","people","link people"
"people","play","people play"
"play","launch","play launch"
"launch","media","launch media"
"media","adapter","media adapter"
"adapter","attempt","adapter attempt"
"attempt","broaden","attempt broaden"
"broaden","appeal","broaden appeal"
"appeal","device","appeal device"
"device","widely","device widely"
"widely","response","widely response"
"response","unveiling","response unveiling"
"unveiling","sony","unveiling sony"
"sony","psp","sony psp"
"psp","built","psp built"
"built","multipurpose","built multipurpose"
"multipurpose","media","multipurpose media"
"media","player","media player"
"player","game","player game"
"game","gadget","game gadget"
"gadget","start","gadget start"
"start","sony","start sony"
"sony","preparing","sony preparing"
"preparing","prepackaged","preparing prepackaged"
"prepackaged","movies","prepackaged movies"
"movies","music","movies music"
"music","psp","music psp"
"psp","addon","psp addon"
"addon","gameboy","addon gameboy"
"gameboy","advance","gameboy advance"
"advance","sp","advance sp"
"sp","nintendo","sp nintendo"
"nintendo","dominates","nintendo dominates"
"dominates","handheld","dominates handheld"
"handheld","gaming","handheld gaming"
"gaming","console","gaming console"
"console","world","console world"
"world","successive","world successive"
"successive","versions","successive versions"
"versions","gameboy","versions gameboy"
"gameboy","million","gameboy million"
"million","gameboy","million gameboy"
"gameboy","advance","gameboy advance"
"advance","handhelds","advance handhelds"
"handhelds","sold","handhelds sold"
"sold","world","sold world"
"world","dualscreen","world dualscreen"
"dualscreen","ds","dualscreen ds"
"ds","selling","ds selling"
"selling","million","selling million"
"million","expected","million expected"
"expected","sold","expected sold"
"sold","nintendo","sold nintendo"
"nintendo","plans","nintendo plans"
"plans","sell","plans sell"
"sell","media","sell media"
"media","adapter","media adapter"
"adapter","japan","adapter japan"
"japan","sale","japan sale"
"sale","adapter","sale adapter"
"adapter","expected","adapter expected"
"expected","cost","expected cost"
"cost","yen","cost yen"
"yen","roughly","yen roughly"
"roughly","difference","roughly difference"
"difference","price","difference price"
"price","ds","price ds"
"ds","higherpriced","ds higherpriced"
"higherpriced","sony","higherpriced sony"
"sony","psp","sony psp"
"psp","apple","psp apple"
"apple","sues","apple sues"
"sues","stop","sues stop"
"stop","product","stop product"
"product","leaks","product leaks"
"leaks","computer","leaks computer"
"computer","firm","computer firm"
"firm","apple","firm apple"
"apple","issued","apple issued"
"issued","lawsuit","issued lawsuit"
"lawsuit","prevent","lawsuit prevent"
"prevent","online","prevent online"
"online","leaks","online leaks"
"leaks","information","leaks information"
"information","future","information future"
"future","products","future products"
"products","lawsuit","products lawsuit"
"lawsuit","unidentified","lawsuit unidentified"
"unidentified","individual","unidentified individual"
"individual","weeks","individual weeks"
"weeks","macworld","weeks macworld"
"macworld","conference","macworld conference"
"conference","san","conference san"
"san","francisco","san francisco"
"francisco","showcase","francisco showcase"
"showcase","products","showcase products"
"products","complaint","products complaint"
"complaint","unidentified","complaint unidentified"
"unidentified","individual","unidentified individual"
"individual","recently","individual recently"
"recently","misappropriated","recently misappropriated"
"misappropriated","disseminated","misappropriated disseminated"
"disseminated","confidential","disseminated confidential"
"confidential","information","confidential information"
"information","lawsuit","information lawsuit"
"lawsuit","filed","lawsuit filed"
"filed","santa","filed santa"
"santa","clara","santa clara"
"clara","california","clara california"
"california","superior","california superior"
"superior","court","superior court"
"court","apple","court apple"
"apple","famously","apple famously"
"famously","secretive","famously secretive"
"secretive","future","secretive future"
"future","product","future product"
"product","launches","product launches"
"launches","apple","launches apple"
"apple","users","apple users"
"users","equally","users equally"
"equally","famous","equally famous"
"famous","speculating","famous speculating"
"speculating","technology","speculating technology"
"technology","company","technology company"
"company","fans","company fans"
"fans","speculated","fans speculated"
"speculated","recent","speculated recent"
"recent","weeks","recent weeks"
"weeks","possibility","weeks possibility"
"possibility","type","possibility type"
"type","ipod","type ipod"
"ipod","announced","ipod announced"
"announced","macworld","announced macworld"
"macworld","conference","macworld conference"
"conference","apple","conference apple"
"apple","sevenpage","apple sevenpage"
"sevenpage","complaint","sevenpage complaint"
"complaint","filed","complaint filed"
"filed","december","filed december"
"december","true","december true"
"true","names","true names"
"names","capacities","names capacities"
"capacities","individual","capacities individual"
"individual","associate","individual associate"
"associate","corporate","associate corporate"
"corporate","defendants","corporate defendants"
"defendants","company","defendants company"
"company","amend","company amend"
"amend","complaint","amend complaint"
"complaint","discovered","complaint discovered"
"discovered","names","discovered names"
"names","allegedly","names allegedly"
"allegedly","leaked","allegedly leaked"
"leaked","information","leaked information"
"information","time","information time"
"time","apple","time apple"
"apple","sued","apple sued"
"sued","people","sued people"
"people","posted","people posted"
"posted","information","posted information"
"information","future","information future"
"future","products","future products"
"products","internet","products internet"
"internet","december","internet december"
"december","apple","december apple"
"apple","sued","apple sued"
"sued","contractor","sued contractor"
"contractor","allegedly","contractor allegedly"
"allegedly","posted","allegedly posted"
"posted","online","posted online"
"online","drawings","online drawings"
"drawings","images","drawings images"
"images","engineering","images engineering"
"engineering","details","engineering details"
"details","companys","details companys"
"companys","powermac","companys powermac"
"powermac","computer","powermac computer"
"computer","statement","computer statement"
"statement","apple","statement apple"
"apple","current","apple current"
"current","lawsuit","current lawsuit"
"lawsuit","apple","lawsuit apple"
"apple","filed","apple filed"
"filed","civil","filed civil"
"civil","complaint","civil complaint"
"complaint","unnamed","complaint unnamed"
"unnamed","individuals","unnamed individuals"
"individuals","stole","individuals stole"
"stole","trade","stole trade"
"trade","secrets","trade secrets"
"secrets","posted","secrets posted"
"posted","detailed","posted detailed"
"detailed","information","detailed information"
"information","unannounced","information unannounced"
"unannounced","apple","unannounced apple"
"apple","product","apple product"
"product","internet","product internet"
"internet","gamer","internet gamer"
"gamer","buys","gamer buys"
"buys","virtual","buys virtual"
"virtual","land","virtual land"
"land","yearold","land yearold"
"yearold","gamer","yearold gamer"
"gamer","spent","gamer spent"
"spent","island","spent island"
"island","exists","island exists"
"exists","computer","exists computer"
"computer","roleplaying","computer roleplaying"
"roleplaying","game","roleplaying game"
"game","rpg","game rpg"
"rpg","australian","rpg australian"
"australian","gamer","australian gamer"
"gamer","gaming","gamer gaming"
"gaming","moniker","gaming moniker"
"moniker","deathifier","moniker deathifier"
"deathifier","bought","deathifier bought"
"bought","island","bought island"
"island","online","island online"
"online","auction","online auction"
"auction","land","auction land"
"land","exists","land exists"
"exists","game","exists game"
"game","project","game project"
"project","entropia","project entropia"
"entropia","rpg","entropia rpg"
"rpg","thousands","rpg thousands"
"thousands","players","thousands players"
"players","interact","players interact"
"interact","entropia","interact entropia"
"entropia","gamers","entropia gamers"
"gamers","buy","gamers buy"
"buy","sell","buy sell"
"sell","virtual","sell virtual"
"virtual","items","virtual items"
"items","real","items real"
"real","cash","real cash"
"cash","fans","cash fans"
"fans","titles","fans titles"
"titles","auction","titles auction"
"auction","site","auction site"
"site","ebay","site ebay"
"ebay","sell","ebay sell"
